date,store_id,item_id,qty_sold,price,on_promo,stockout_flag
2023-12-15,101,1003,41,166.59433637586102,0,0
2023-12-16,101,1003,68,160.94119535002056,1,0
2023-12-17,101,1003,55,150.70520133451936,0,0
2023-12-18,101,1003,48,60.51770686204845,0,0
2023-12-19,101,1003,44,75.52289617167753,0,0
2023-12-20,101,1003,59,130.28791019439637,1,0
2023-12-21,101,1003,27,91.7851929808489,0,1
2023-12-22,101,1003,62,148.8283106340263,1,0
2023-12-23,101,1003,52,67.55676090594892,0,0
2023-12-24,101,1003,54,194.6934283425527,0,0
2023-12-25,101,1003,45,98.52316424647191,0,0
2023-12-26,101,1003,47,68.98179667945658,0,0
2023-12-27,101,1003,42,72.03633635343905,0,0
2023-12-28,101,1003,45,112.22714098408187,0,0
2023-12-29,101,1003,44,149.99200798914273,0,0
2023-12-30,101,1003,56,101.93990761818958,0,0
2023-12-31,101,1003,50,163.914305743473,0,0
2022-01-01,101,1004,33,95.22326230315392,0,0
2022-01-02,101,1004,38,95.27519913393427,0,0
2022-01-03,101,1004,40,111.60506008798146,1,0
2022-01-04,101,1004,10,96.3178487528879,0,1
2022-01-05,101,1004,25,102.845353156514,0,0
2022-01-06,101,1004,22,62.400055697981344,0,0
2022-01-07,101,1004,13,198.8362872291683,0,1
2022-01-08,101,1004,35,124.49678185842566,0,0
2022-01-09,101,1004,31,68.6517976163616,0,0
2022-01-10,101,1004,27,65.71438046771601,0,0
2022-01-11,101,1004,27,167.587937730131,0,0
2022-01-12,101,1004,25,147.36209030283266,0,0
2022-01-13,101,1004,27,83.63875747268474,0,0
2022-01-14,101,1004,3,187.23949049439238,0,1
2022-01-15,101,1004,49,97.94780933829509,1,0
2022-01-16,101,1004,40,114.3258522946086,0,0
2022-01-17,101,1004,24,174.7677950277739,0,0
2022-01-18,101,1004,28,71.00672182013436,0,0
2022-01-19,101,1004,15,191.50359480648225,0,1
2022-01-20,101,1004,29,53.07674045350843,0,0
2022-01-21,101,1004,22,145.70048528243723,0,0
2022-01-22,101,1004,38,114.2185051727562,0,0
2022-01-23,101,1004,37,82.34596440887738,0,0
2022-01-24,101,1004,38,174.37726699248765,1,0
2022-01-25,101,1004,21,179.315611017722,0,0
2022-01-26,101,1004,25,158.22337596975086,0,0
2022-01-27,101,1004,30,68.5195360596104,0,0
2022-01-28,101,1004,24,80.9072840319335,0,0
2022-01-29,101,1004,32,184.03018752476555,0,0
2022-01-30,101,1004,38,194.65751281760564,0,0
2022-01-31,101,1004,44,89.92375790767647,1,0
2022-02-01,101,1004,4,136.54387251814688,0,1
2022-02-02,101,1004,27,100.88051469078769,0,0
2022-02-03,101,1004,24,82.13831515147766,0,0
2022-02-04,101,1004,48,193.1140872353451,1,0
2022-02-05,101,1004,39,160.44198481751323,0,0
2022-02-06,101,1004,36,151.76288775705683,0,0
2022-02-07,101,1004,21,75.23462648055246,0,0
2022-02-08,101,1004,24,105.87911792041923,0,0
2022-02-09,101,1004,29,133.01415511806022,0,0
2022-02-10,101,1004,34,118.79869392385555,1,0
2022-02-11,101,1004,23,143.74134126610926,0,0
2022-02-12,101,1004,22,189.7916209481558,0,1
2022-02-13,101,1004,35,153.4552463546935,0,0
2022-02-14,101,1004,22,110.34643006871988,0,0
2022-02-15,101,1004,29,92.99908719305344,0,0
2022-02-16,101,1004,21,88.01856945095244,0,0
2022-02-17,101,1004,26,55.831054552503396,0,0
2022-02-18,101,1004,27,66.92872474155457,0,0
2022-02-19,101,1004,34,107.29370285679033,0,0
2022-02-20,101,1004,50,56.22489565785672,1,0
2022-02-21,101,1004,24,174.99114575431366,0,0
2022-02-22,101,1004,24,136.56834048716632,0,0
2022-02-23,101,1004,26,71.792901461868,0,0
2022-02-24,101,1004,28,112.55798055543809,0,0
2022-02-25,101,1004,29,135.6980023149654,0,0
2022-02-26,101,1004,51,132.0691463853351,1,0
2022-02-27,101,1004,49,192.58909488966864,1,0
2022-02-28,101,1004,38,80.17594506708511,1,0
2022-03-01,101,1004,44,108.91026713363414,1,0
2022-03-02,101,1004,28,125.75420692231505,0,0
2022-03-03,101,1004,39,113.43026135886306,1,0
2022-03-04,101,1004,26,157.7670921953624,0,0
2022-03-05,101,1004,21,161.87963575479995,0,1
2022-03-06,101,1004,32,160.043274393192,0,0
2022-03-07,101,1004,17,141.82379884148435,0,1
2022-03-08,101,1004,22,181.073273174338,0,0
2022-03-09,101,1004,43,190.48484174870092,1,0
2022-03-10,101,1004,24,73.71385059242732,0,0
2022-03-11,101,1004,27,93.69406208082579,0,0
2022-03-12,101,1004,31,123.96150646813611,0,0
2022-03-13,101,1004,37,85.83570435013648,0,0
2022-03-14,101,1004,21,110.31967325433146,0,0
2022-03-15,101,1004,28,109.65934634340834,0,0
2022-03-16,101,1004,31,157.87670360779694,1,0
2022-03-17,101,1004,20,130.26807615101075,0,1
2022-03-18,101,1004,27,138.00972910846278,0,0
2022-03-19,101,1004,40,103.98238966318323,0,0
2022-03-20,101,1004,38,194.2460738472956,0,0
2022-03-21,101,1004,22,112.98055576734069,0,0
2022-03-22,101,1004,29,167.67584034443257,0,0
2022-03-23,101,1004,30,124.41132177507967,0,0
2022-03-24,101,1004,30,86.0104479660768,0,0
2022-03-25,101,1004,16,82.8455190658702,1,1
2022-03-26,101,1004,43,102.27637246731283,1,0
2022-03-27,101,1004,35,54.543983971943845,0,0
2022-03-28,101,1004,21,84.77894208242725,0,0
2022-03-29,101,1004,35,111.18273902755384,1,0
2022-03-30,101,1004,26,118.92249515752479,0,0
2022-03-31,101,1004,28,193.08812057700834,0,0
2022-04-01,101,1004,42,190.07881936786092,1,0
2022-04-02,101,1004,56,193.98750344631364,1,0
2022-04-03,101,1004,33,181.5263797822637,0,0
2022-04-04,101,1004,24,189.92693320404487,0,0
2022-04-05,101,1004,25,189.02100636650607,0,0
2022-04-06,101,1004,5,169.42789226508054,0,1
2022-04-07,101,1004,23,97.722827870624,0,0
2022-04-08,101,1004,40,145.18024000491613,1,0
2022-04-09,101,1004,40,89.95664621450358,0,0
2022-04-10,101,1004,36,128.12430958111125,0,0
2022-04-11,101,1004,29,163.6193785011033,0,0
2022-04-12,101,1004,27,105.07607216469383,0,0
2022-04-13,101,1004,26,68.97203850369642,0,0
2022-04-14,101,1004,22,155.59038609917462,0,0
2022-04-15,101,1004,25,78.3304074223323,0,0
2022-04-16,101,1004,35,56.350173877745505,0,0
2022-04-17,101,1004,37,165.6221782496482,0,0
2022-04-18,101,1004,23,198.42799392513007,0,0
2022-04-19,101,1004,28,126.03951741157915,0,0
2022-04-20,101,1004,23,164.79986464018162,0,0
2022-04-21,101,1004,23,71.90253583881623,0,0
2022-04-22,101,1004,22,149.5556718389384,0,0
2022-04-23,101,1004,37,196.47529604690186,0,0
2022-04-24,101,1004,25,191.43690670876347,0,1
2022-04-25,101,1004,47,141.64197885539798,1,0
2022-04-26,101,1004,28,126.8035083663139,0,0
2022-04-27,101,1004,22,150.2732931475106,0,0
2022-04-28,101,1004,40,63.2730343548521,1,0
2022-04-29,101,1004,21,176.98017396851077,0,0
2022-04-30,101,1004,38,164.84072273866886,0,0
2022-05-01,101,1004,32,102.70339019823902,0,0
2022-05-02,101,1004,25,105.17707717142015,0,0
2022-05-03,101,1004,24,167.86290858300993,0,0
2022-05-04,101,1004,28,81.44913831675507,0,0
2022-05-05,101,1004,14,77.35027753673293,0,1
2022-05-06,101,1004,33,100.65661620863368,1,0
2022-05-07,101,1004,38,185.9587223543239,0,0
2022-05-08,101,1004,39,76.12762821020252,0,0
2022-05-09,101,1004,26,151.10020566047803,0,0
2022-05-10,101,1004,29,87.67376020374286,0,0
2022-05-11,101,1004,42,178.44276920701435,1,0
2022-05-12,101,1004,30,94.34034162563319,0,0
2022-05-13,101,1004,25,74.3978327284851,0,0
2022-05-14,101,1004,38,67.02104564411587,0,0
2022-05-15,101,1004,39,92.72790149159205,0,0
2022-05-16,101,1004,34,168.70290854785017,1,0
2022-05-17,101,1004,27,181.045073395205,0,0
2022-05-18,101,1004,28,148.08970400256806,0,0
2022-05-19,101,1004,22,76.73926722331602,0,0
2022-05-20,101,1004,29,130.23091336381327,0,0
2022-05-21,101,1004,46,100.8696223227054,1,0
2022-05-22,101,1004,49,64.13605257158711,1,0
2022-05-23,101,1004,28,51.387878365385355,0,0
2022-05-24,101,1004,21,109.3605295050078,0,0
2022-05-25,101,1004,23,95.13786097481281,0,0
2022-05-26,101,1004,30,94.56443287596215,0,0
2022-05-27,101,1004,24,73.60677723033014,0,0
2022-05-28,101,1004,39,95.79888485498995,0,0
2022-05-29,101,1004,33,175.11881498708686,0,0
2022-05-30,101,1004,43,106.28696128910755,1,0
2022-05-31,101,1004,29,176.6314378664348,0,0
2022-06-01,101,1004,30,188.69940324373937,0,0
2022-06-02,101,1004,14,158.83523713399222,0,1
2022-06-03,101,1004,26,107.87187826389341,0,0
2022-06-04,101,1004,55,70.20735963045887,1,0
2022-06-05,101,1004,34,92.45254488256543,0,0
2022-06-06,101,1004,47,180.69077764251756,1,0
2022-06-07,101,1004,32,52.95248230721206,1,0
2022-06-08,101,1004,21,88.80226607021427,0,0
2022-06-09,101,1004,23,175.29596912876752,0,0
2022-06-10,101,1004,26,75.30524642056184,0,0
2022-06-11,101,1004,36,109.45342579512123,0,0
2022-06-12,101,1004,31,66.83616079873829,0,0
2022-06-13,101,1004,28,162.9472425944175,0,0
2022-06-14,101,1004,26,77.94751647778003,0,0
2022-06-15,101,1004,25,56.50957678678412,0,0
2022-06-16,101,1004,25,135.77724933356683,0,0
2022-06-17,101,1004,21,193.40295657298503,0,0
2022-06-18,101,1004,35,192.580171179225,0,0
2022-06-19,101,1004,31,63.27834728220926,0,0
2022-06-20,101,1004,22,59.24628251552353,0,0
2022-06-21,101,1004,22,78.35259241197458,0,0
2022-06-22,101,1004,30,82.61714510115505,0,0
2022-06-23,101,1004,24,190.8663047465361,0,0
2022-06-24,101,1004,26,183.62361972659414,0,0
2022-06-25,101,1004,50,194.5915601403415,1,0
2022-06-26,101,1004,34,112.75750065699073,0,0
2022-06-27,101,1004,23,140.378883518788,0,0
2022-06-28,101,1004,23,93.54417735483719,0,0
2022-06-29,101,1004,22,112.45882552128805,0,0
2022-06-30,101,1004,20,191.9396739504623,0,1
2022-07-01,101,1004,8,174.00914725944233,0,1
2022-07-02,101,1004,40,167.94393388944167,0,0
2022-07-03,101,1004,57,87.32244730073332,1,0
2022-07-04,101,1004,30,124.4263889151673,0,0
2022-07-05,101,1004,38,57.70015569855164,1,0
2022-07-06,101,1004,26,161.42322523772987,0,0
2022-07-07,101,1004,15,100.5829864865339,0,1
2022-07-08,101,1004,25,60.275418885784106,0,0
2022-07-09,101,1004,36,148.9704052100475,0,0
2022-07-10,101,1004,32,109.53319673373784,0,0
2022-07-11,101,1004,27,101.46732746255142,0,0
2022-07-12,101,1004,15,165.8746769144471,0,1
2022-07-13,101,1004,26,166.09041932355083,0,0
2022-07-14,101,1004,22,72.88613364535681,0,0
2022-07-15,101,1004,28,185.51116337941895,0,0
2022-07-16,101,1004,45,190.81248324197492,1,0
2022-07-17,101,1004,53,120.63812396264531,1,0
2022-07-18,101,1004,29,99.54412632022012,0,0
2022-07-19,101,1004,9,73.7361112722894,0,1
2022-07-20,101,1004,25,187.0119407246048,0,0
2022-07-21,101,1004,11,115.66659078343534,0,1
2022-07-22,101,1004,22,150.1886710394127,0,0
2022-07-23,101,1004,32,150.8394409898849,0,0
2022-07-24,101,1004,54,129.79335481747648,1,0
2022-07-25,101,1004,21,83.73301703382977,0,0
2022-07-26,101,1004,28,146.25135652422438,1,1
2022-07-27,101,1004,22,180.5593862338553,0,0
2022-07-28,101,1004,23,161.690551850507,0,0
2022-07-29,101,1004,21,118.29776150928926,0,0
2022-07-30,101,1004,33,109.72242402843598,0,0
2022-07-31,101,1004,38,138.07686922035452,0,0
2022-08-01,101,1004,24,53.59631710647975,0,0
2022-08-02,101,1004,41,92.82876075730094,1,0
2022-08-03,101,1004,23,66.40998881905008,0,0
2022-08-04,101,1004,23,114.03579809544554,0,0
2022-08-05,101,1004,36,129.79824774061728,1,0
2022-08-06,101,1004,38,125.95546064783134,0,0
2022-08-07,101,1004,43,179.75937949765407,1,1
2022-08-08,101,1004,28,178.9498321499713,0,0
2022-08-09,101,1004,26,121.84909004589656,0,0
2022-08-10,101,1004,26,75.45578587328674,0,0
2022-08-11,101,1004,30,70.7413291516713,0,0
2022-08-12,101,1004,30,136.2919392282125,0,0
2022-08-13,101,1004,34,120.44813854274354,0,0
2022-08-14,101,1004,35,152.95499098680193,0,0
2022-08-15,101,1004,25,165.2310151711236,0,0
2022-08-16,101,1004,26,152.60372925381077,0,0
2022-08-17,101,1004,30,146.3639859512866,0,0
2022-08-18,101,1004,43,101.22606660260655,1,0
2022-08-19,101,1004,30,90.4235075200045,0,0
2022-08-20,101,1004,40,146.00455825275205,0,0
2022-08-21,101,1004,51,148.5597773799418,1,0
2022-08-22,101,1004,22,56.706039712829295,0,0
2022-08-23,101,1004,37,173.3954407335831,1,0
2022-08-24,101,1004,22,169.07538682229244,0,0
2022-08-25,101,1004,8,111.54037074975753,0,1
2022-08-26,101,1004,24,154.34611301681122,0,0
2022-08-27,101,1004,39,63.38098382254457,0,0
2022-08-28,101,1004,38,87.92824681438381,0,0
2022-08-29,101,1004,22,156.8044035581677,0,0
2022-08-30,101,1004,35,189.55267656996017,1,0
2022-08-31,101,1004,29,151.37174536140995,0,0
2022-09-01,101,1004,24,88.47312848107315,0,0
2022-09-02,101,1004,24,149.20731167674836,0,0
2022-09-03,101,1004,32,193.56606440000772,0,0
2022-09-04,101,1004,37,125.25692250327378,0,0
2022-09-05,101,1004,30,162.6909675406619,0,0
2022-09-06,101,1004,26,168.74601082745943,0,0
2022-09-07,101,1004,22,104.65794652096774,0,0
2022-09-08,101,1004,22,74.3850602995218,0,0
2022-09-09,101,1004,43,183.50283517231472,1,0
2022-09-10,101,1004,37,199.46757576501338,0,0
2022-09-11,101,1004,40,152.090580517873,0,0
2022-09-12,101,1004,39,138.6643070803421,1,0
2022-09-13,101,1004,3,58.36032897521032,0,1
2022-09-14,101,1004,42,122.49671730459409,1,0
2022-09-15,101,1004,27,128.23992694866826,0,0
2022-09-16,101,1004,13,50.753825504796794,0,1
2022-09-17,101,1004,18,165.26718506894267,0,1
2022-09-18,101,1004,40,81.47970159186818,0,0
2022-09-19,101,1004,22,112.75620576617712,0,0
2022-09-20,101,1004,21,173.34120672093877,0,0
2022-09-21,101,1004,9,157.1197990403229,0,1
2022-09-22,101,1004,30,132.8755214392316,0,0
2022-09-23,101,1004,39,65.03620554013871,1,0
2022-09-24,101,1004,40,179.33144611298584,0,0
2022-09-25,101,1004,34,111.68785977183036,0,0
2022-09-26,101,1004,27,50.03613117767997,1,1
2022-09-27,101,1004,24,69.14347793566299,0,0
2022-09-28,101,1004,28,190.77023185487187,0,0
2022-09-29,101,1004,37,131.48301415507413,1,0
2022-09-30,101,1004,21,129.78660453219538,0,0
2022-10-01,101,1004,33,153.0329117572635,0,0
2022-10-02,101,1004,33,50.468247703461444,1,1
2022-10-03,101,1004,27,151.5691232860853,0,0
2022-10-04,101,1004,37,61.9607836144192,1,0
2022-10-05,101,1004,28,88.02515241586596,0,0
2022-10-06,101,1004,14,116.02226708361988,0,1
2022-10-07,101,1004,30,169.57326587237478,0,0
2022-10-08,101,1004,38,163.50573651672045,0,0
2022-10-09,101,1004,24,135.60344923652718,0,1
2022-10-10,101,1004,43,134.81845491111625,1,0
2022-10-11,101,1004,22,70.38292251913913,0,0
2022-10-12,101,1004,23,116.48801622124432,1,1
2022-10-13,101,1004,24,108.90627982163255,0,0
2022-10-14,101,1004,27,149.76992902755882,0,0
2022-10-15,101,1004,48,82.99992083549378,1,0
2022-10-16,101,1004,37,120.66655324966308,0,0
2022-10-17,101,1004,26,184.6263252662531,0,0
2022-10-18,101,1004,22,153.04075335000545,0,0
2022-10-19,101,1004,12,179.85514884860055,0,1
2022-10-20,101,1004,41,163.92298537824604,1,0
2022-10-21,101,1004,15,125.48141251273147,0,1
2022-10-22,101,1004,38,65.12107957086279,0,0
2022-10-23,101,1004,40,186.39562196090742,0,0
2022-10-24,101,1004,28,155.35076511527927,0,0
2022-10-25,101,1004,27,90.53733125925712,0,0
2022-10-26,101,1004,32,148.8866805576308,1,0
2022-10-27,101,1004,33,180.01460034370157,1,0
2022-10-28,101,1004,36,133.72012371923225,1,0
2022-10-29,101,1004,38,105.16806282208455,0,0
2022-10-30,101,1004,24,154.93167106483196,0,1
2022-10-31,101,1004,27,121.56946510935249,0,0
2022-11-01,101,1004,26,88.72372514877175,0,0
2022-11-02,101,1004,27,72.22008830245747,0,0
2022-11-03,101,1004,39,184.108190780583,1,0
2022-11-04,101,1004,42,95.55814303867831,1,0
2022-11-05,101,1004,36,144.95433581116137,0,0
2022-11-06,101,1004,18,53.17585456030677,0,1
2022-11-07,101,1004,28,141.8466933260595,0,0
2022-11-08,101,1004,21,84.0501949007631,0,0
2022-11-09,101,1004,28,123.02106154748651,0,0
2022-11-10,101,1004,24,158.12244747123734,0,0
2022-11-11,101,1004,21,141.02897117013927,0,0
2022-11-12,101,1004,56,122.375838707317,1,0
2022-11-13,101,1004,34,144.9968261654916,0,0
2022-11-14,101,1004,21,53.63603885335846,0,0
2022-11-15,101,1004,29,65.3801807168966,0,0
2022-11-16,101,1004,40,53.07663789805868,1,0
2022-11-17,101,1004,21,52.28196427930331,0,0
2022-11-18,101,1004,45,152.27495480492883,1,0
2022-11-19,101,1004,37,116.01915448194896,0,0
2022-11-20,101,1004,39,67.8842866726788,0,0
2022-11-21,101,1004,24,96.11487988217559,0,0
2022-11-22,101,1004,40,143.73837046826844,1,0
2022-11-23,101,1004,22,108.70671400456204,0,0
2022-11-24,101,1004,22,124.18966560041973,0,0
2022-11-25,101,1004,28,84.36749208670986,0,0
2022-11-26,101,1004,51,171.57044256043895,1,0
2022-11-27,101,1004,32,187.32153218274973,0,0
2022-11-28,101,1004,21,124.72260803767226,0,0
2022-11-29,101,1004,26,84.12363363035936,0,0
2022-11-30,101,1004,26,131.320626395925,0,0
2022-12-01,101,1004,27,159.1390014957115,0,0
2022-12-02,101,1004,23,87.56651026304056,0,0
2022-12-03,101,1004,36,177.3698371982766,0,0
2022-12-04,101,1004,34,78.1416482818137,0,0
2022-12-05,101,1004,25,183.29640040444326,0,0
2022-12-06,101,1004,27,86.72593262142809,1,1
2022-12-07,101,1004,22,95.81475390245484,0,0
2022-12-08,101,1004,13,168.28277630123847,0,1
2022-12-09,101,1004,27,125.78397167025109,0,0
2022-12-10,101,1004,31,135.55809880512962,0,0
2022-12-11,101,1004,37,74.94675503136236,0,0
2022-12-12,101,1004,22,85.74316646721022,0,0
2022-12-13,101,1004,28,156.01857565952218,0,0
2022-12-14,101,1004,22,126.88863879009445,0,0
2022-12-15,101,1004,25,117.7612630273163,0,0
2022-12-16,101,1004,23,52.53820151974147,0,0
2022-12-17,101,1004,37,121.328978243929,0,0
2022-12-18,101,1004,34,69.46433502443966,0,0
2022-12-19,101,1004,19,154.85411210631423,0,1
2022-12-20,101,1004,22,51.764764155049654,1,1
2022-12-21,101,1004,44,152.22890448299756,1,0
2022-12-22,101,1004,27,188.93122616010257,0,0
2022-12-23,101,1004,24,109.69295843020002,0,0
2022-12-24,101,1004,40,141.73648182191016,0,0
2022-12-25,101,1004,47,56.18270689275493,1,0
2022-12-26,101,1004,24,170.06162937405173,0,0
2022-12-27,101,1004,33,150.08199376128613,1,1
2022-12-28,101,1004,21,64.79860650992136,0,0
2022-12-29,101,1004,26,182.46791100121627,0,0
2022-12-30,101,1004,13,131.62732313469513,0,1
2022-12-31,101,1004,36,170.91232480923912,0,0
2023-01-01,101,1004,33,157.01929225497497,0,0
2023-01-02,101,1004,48,94.63201420149954,1,0
2023-01-03,101,1004,31,191.04677013916276,1,0
2023-01-04,101,1004,28,155.8393684664738,0,0
2023-01-05,101,1004,27,88.06964638339882,0,0
2023-01-06,101,1004,2,112.11017386517247,0,1
2023-01-07,101,1004,39,156.80951321137562,0,0
2023-01-08,101,1004,40,55.690746940390326,0,0
2023-01-09,101,1004,29,102.57053034768919,0,0
2023-01-10,101,1004,8,155.719375419828,0,1
2023-01-11,101,1004,21,189.11342547241435,0,0
2023-01-12,101,1004,22,92.70115879202265,0,0
2023-01-13,101,1004,28,143.3939041042879,0,0
2023-01-14,101,1004,36,145.06685593148757,0,0
2023-01-15,101,1004,38,107.46204219997776,0,0
2023-01-16,101,1004,26,100.74283883148635,0,0
2023-01-17,101,1004,7,77.43859976319693,0,1
2023-01-18,101,1004,23,57.95386565447161,0,0
2023-01-19,101,1004,35,156.20356759968678,1,0
2023-01-20,101,1004,40,173.78224186277646,1,0
2023-01-21,101,1004,51,131.25302360505924,1,0
2023-01-22,101,1004,21,161.8254628029159,0,1
2023-01-23,101,1004,29,143.9269179386772,0,0
2023-01-24,101,1004,28,73.82790379159337,0,0
2023-01-25,101,1004,32,138.58844866078775,1,0
2023-01-26,101,1004,22,134.4349739535185,0,0
2023-01-27,101,1004,8,133.07604383431044,0,1
2023-01-28,101,1004,40,130.444754869578,0,0
2023-01-29,101,1004,37,99.10650201730988,0,0
2023-01-30,101,1004,29,162.00896558015472,0,0
2023-01-31,101,1004,27,72.9125647501425,0,0
2023-02-01,101,1004,14,104.47837941362738,0,1
2023-02-02,101,1004,28,71.62034959840928,0,0
2023-02-03,101,1004,30,195.92849070655143,0,0
2023-02-04,101,1004,38,142.02918262453596,0,0
2023-02-05,101,1004,39,140.02729164714884,0,0
2023-02-06,101,1004,41,93.46064007933339,1,0
2023-02-07,101,1004,26,128.59897511970007,0,0
2023-02-08,101,1004,9,128.03190331352437,0,1
2023-02-09,101,1004,23,104.07993767774715,0,0
2023-02-10,101,1004,27,143.47210510039355,0,0
2023-02-11,101,1004,38,119.26555495944184,0,0
2023-02-12,101,1004,40,123.08743405181765,0,0
2023-02-13,101,1004,24,87.85010066198414,0,0
2023-02-14,101,1004,27,177.31290508478526,0,0
2023-02-15,101,1004,49,71.17490497955446,1,0
2023-02-16,101,1004,23,70.65924522757116,0,0
2023-02-17,101,1004,30,94.70625475203718,0,0
2023-02-18,101,1004,31,129.77352662162076,0,0
2023-02-19,101,1004,39,126.93239037643606,0,0
2023-02-20,101,1004,28,75.06986259703817,0,0
2023-02-21,101,1004,29,98.34462101043627,0,0
2023-02-22,101,1004,29,155.890492656743,0,0
2023-02-23,101,1004,15,114.84069316822529,0,1
2023-02-24,101,1004,36,56.4691682328243,1,0
2023-02-25,101,1004,47,139.52852911767366,1,0
2023-02-26,101,1004,35,134.39811795069636,0,0
2023-02-27,101,1004,38,96.6681021139471,1,0
2023-02-28,101,1004,14,124.18846670147207,0,1
2023-03-01,101,1004,23,110.28480619339499,0,0
2023-03-02,101,1004,27,126.48349223084152,0,0
2023-03-03,101,1004,22,100.17814612149459,0,0
2023-03-04,101,1004,42,56.98699131298124,1,1
2023-03-05,101,1004,39,108.77645193992785,0,0
2023-03-06,101,1004,26,176.8128802551155,0,0
2023-03-07,101,1004,26,90.73171530026588,0,0
2023-03-08,101,1004,28,93.0697755780715,0,0
2023-03-09,101,1004,21,51.47910925057092,0,0
2023-03-10,101,1004,24,61.253313333937726,0,0
2023-03-11,101,1004,36,122.28100759174853,0,0
2023-03-12,101,1004,34,88.10317236433441,0,0
2023-03-13,101,1004,26,77.58098610814868,0,0
2023-03-14,101,1004,24,79.0550439178553,0,0
2023-03-15,101,1004,21,112.6021880456212,1,1
2023-03-16,101,1004,26,130.48320065161988,0,0
2023-03-17,101,1004,23,108.43237467222836,0,0
2023-03-18,101,1004,34,186.68531231715397,0,0
2023-03-19,101,1004,32,93.61157988360108,0,0
2023-03-20,101,1004,28,109.53678859800429,0,0
2023-03-21,101,1004,36,123.30969034659311,1,0
2023-03-22,101,1004,28,82.98244845610236,0,0
2023-03-23,101,1004,25,154.04264566743183,0,0
2023-03-24,101,1004,26,89.83162772048621,0,0
2023-03-25,101,1004,31,88.44397434419115,0,0
2023-03-26,101,1004,40,183.7180809717124,0,0
2023-03-27,101,1004,12,104.34431488843525,0,1
2023-03-28,101,1004,46,140.00217162209532,1,0
2023-03-29,101,1004,24,159.59553818943164,0,0
2023-03-30,101,1004,30,126.87120561792756,0,0
2023-03-31,101,1004,29,60.46355184680152,0,0
2023-04-01,101,1004,19,80.68904214376637,0,1
2023-04-02,101,1004,34,115.56864106100186,0,0
2023-04-03,101,1004,9,121.3890046047445,0,1
2023-04-04,101,1004,12,108.15599946966313,0,1
2023-04-05,101,1004,28,86.49528919744506,0,0
2023-04-06,101,1004,26,83.69581646436637,0,0
2023-04-07,101,1004,28,159.10959407689273,1,1
2023-04-08,101,1004,39,57.47118163751328,0,0
2023-04-09,101,1004,45,98.9480385982389,1,0
2023-04-10,101,1004,23,133.25277863079367,0,0
2023-04-11,101,1004,40,86.3865804346905,1,0
2023-04-12,101,1004,29,86.34885953694821,0,0
2023-04-13,101,1004,30,183.1727172447498,0,0
2023-04-14,101,1004,28,118.36037210127272,0,0
2023-04-15,101,1004,31,177.85480238930654,0,0
2023-04-16,101,1004,37,81.48977475102265,0,0
2023-04-17,101,1004,28,79.27619225600094,0,0
2023-04-18,101,1004,24,61.86939342120255,0,0
2023-04-19,101,1004,28,180.1621085122596,0,0
2023-04-20,101,1004,29,158.3970803091603,0,0
2023-04-21,101,1004,30,73.11135987096253,0,0
2023-04-22,101,1004,40,100.86314198940201,0,0
2023-04-23,101,1004,13,155.7551783394999,0,1
2023-04-24,101,1004,21,138.13426582246973,0,0
2023-04-25,101,1004,40,120.86931708723357,1,0
2023-04-26,101,1004,26,183.3119607127463,0,0
2023-04-27,101,1004,26,74.6221610838503,0,0
2023-04-28,101,1004,30,122.26337445934722,0,0
2023-04-29,101,1004,39,62.756543195910666,0,0
2023-04-30,101,1004,39,101.6657432642765,0,0
2023-05-01,101,1004,29,69.60473806224695,0,0
2023-05-02,101,1004,25,87.86467911530599,0,0
2023-05-03,101,1004,25,175.5859999273189,0,0
2023-05-04,101,1004,30,59.58669814237116,0,0
2023-05-05,101,1004,23,139.38902181751007,0,0
2023-05-06,101,1004,35,88.42263277606233,0,0
2023-05-07,101,1004,35,183.4603002174585,0,0
2023-05-08,101,1004,25,124.10643004036,0,0
2023-05-09,101,1004,22,172.49307561382048,0,0
2023-05-10,101,1004,30,188.71212137965426,0,0
2023-05-11,101,1004,15,58.98119400820785,0,1
2023-05-12,101,1004,25,194.96139441851435,0,0
2023-05-13,101,1004,51,55.76384684585879,1,0
2023-05-14,101,1004,38,93.73651543636478,0,0
2023-05-15,101,1004,42,151.25699334348798,1,0
2023-05-16,101,1004,22,65.67094787239043,0,0
2023-05-17,101,1004,25,156.30928698573493,0,0
2023-05-18,101,1004,29,67.40260806845046,1,1
2023-05-19,101,1004,28,195.42897849860103,0,0
2023-05-20,101,1004,33,176.90051350960954,0,0
2023-05-21,101,1004,32,137.7830494086433,0,0
2023-05-22,101,1004,36,175.03094473156608,1,0
2023-05-23,101,1004,11,115.37605533090891,0,1
2023-05-24,101,1004,23,127.04790077319943,0,0
2023-05-25,101,1004,23,172.88458652601534,0,0
2023-05-26,101,1004,41,104.11826016180899,1,0
2023-05-27,101,1004,31,69.79744970186108,0,0
2023-05-28,101,1004,37,138.31391953475145,0,0
2023-05-29,101,1004,27,94.99608622317987,0,0
2023-05-30,101,1004,29,176.32490450920747,0,0
2023-05-31,101,1004,27,80.36932754582472,0,0
2023-06-01,101,1004,22,59.03305466678544,0,0
2023-06-02,101,1004,22,195.64657873837206,0,0
2023-06-03,101,1004,32,112.16719025532193,0,0
2023-06-04,101,1004,51,84.51288626300028,1,0
2023-06-05,101,1004,40,137.69330133700305,1,0
